stamp_sec,stamp_nsec,x,y,z
1789569690,89808990,-0.038983,0.277983,1.648468
1789569692,884281933,-0.065965,0.290971,1.643186
1789569694,484826710,-0.098972,0.297612,1.641461
1789569695,977751357,-0.127565,0.313243,1.633981
1789569697,373164838,-0.149220,0.335193,1.623362
1789569699,478847689,-0.171360,0.350806,1.608723
1789569700,76505133,-0.204582,0.362514,1.613411
1789569701,374298261,-0.235732,0.364473,1.616506
1789569702,274238539,-0.250921,0.334985,1.615118
1789569702,871776483,-0.286512,0.321186,1.620442
1789569703,874392890,-0.324347,0.326098,1.622548
1789569704,572532778,-0.355592,0.324761,1.620145
1789569705,668065555,-0.380558,0.305722,1.624261
1789569707,70799017,-0.408610,0.294090,1.618981
1789569707,870358758,-0.425089,0.263949,1.619815
1789569708,368727572,-0.459682,0.239881,1.626400
1789569708,466327517,-0.465137,0.237423,1.500126
1789569708,962786627,-0.471741,0.223026,1.589426
1789569709,67394757,-0.471577,0.220400,1.626611
1789569711,667404570,-0.455533,0.247259,1.628152
1789569712,367988551,-0.490763,0.237907,1.637588
1789569712,667810310,-0.532524,0.234746,1.644925
1789569713,66013903,-0.573713,0.235979,1.642836
1789569713,462684365,-0.609235,0.241968,1.647555
1789569713,864063254,-0.644121,0.241392,1.635692
1789569714,360025013,-0.686436,0.220304,1.617689
1789569714,661537587,-0.708086,0.204676,1.591608
1789569715,59945957,-0.735220,0.179043,1.569151
1789569715,562618846,-0.755755,0.162448,1.529368
1789569715,761200568,-0.764810,0.156554,1.497768
1789569716,62699216,-0.779035,0.146818,1.433626
1789569716,263220734,-0.783413,0.144756,1.391536
1789569716,462988790,-0.785445,0.148454,1.348792
1789569716,661022401,-0.786393,0.157230,1.172119
1789569717,859013881,-0.802575,0.126097,1.170216
1789569718,457417548,-0.823236,0.105730,1.156823
1789569719,54279158,-0.841732,0.086831,1.136264
1789569719,355717751,-0.849716,0.066704,1.174896
1789569719,656750769,-0.860282,0.062464,1.131166
1789569720,57624028,-0.870109,0.069874,1.163033
1789569720,653372343,-0.897260,0.028359,1.164443
1789569720,955652842,-0.914267,0.006758,1.182482
1789569721,752306860,-0.921213,-0.001555,1.217382
1789569722,53553657,-0.924486,-0.017213,1.244741
1789569722,354542879,-0.926994,-0.040613,1.280318
1789569722,558922878,-0.927588,-0.061143,1.304685
1789569722,953658526,-0.930960,-0.094992,1.347514
1789569723,358519304,-0.935467,-0.120065,1.386694
1789569723,750740730,-0.943008,-0.142318,1.431053
1789569724,53651600,-0.946951,-0.167250,1.614007
1789569724,651620099,-0.951218,-0.195125,1.629808
1789569725,147795414,-0.937298,-0.237129,1.628533
1789569725,547948136,-0.935310,-0.276653,1.632843
1789569726,147225580,-0.955270,-0.315569,1.634108
1789569726,848815154,-0.962655,-0.342883,1.645966
1789569727,248830839,-0.962297,-0.374276,1.636180
1789569727,649530338,-0.964166,-0.407227,1.634100
1789569728,248828653,-0.926070,-0.400935,1.642161
1789569729,354113578,-0.902270,-0.419237,1.633409
1789569730,345420096,-0.878793,-0.441690,1.636895
1789569730,851600336,-0.875777,-0.477944,1.623751
1789569731,149965892,-0.892285,-0.508340,1.615955
1789569731,745844873,-0.882948,-0.550076,1.625360
1789569732,747356113,-0.846888,-0.569816,1.626267
1789569733,740316890,-0.815133,-0.561848,1.629337
1789569734,440166964,-0.772164,-0.580754,1.634187
1789569735,45429297,-0.738754,-0.611536,1.633139
1789569736,43936704,-0.719836,-0.634698,1.616371
1789569736,836679740,-0.723017,-0.658378,1.593803
1789569737,235621610,-0.719077,-0.681074,1.613760
1789569737,740353110,-0.676417,-0.681768,1.597868
1789569737,942465054,-0.656365,-0.679283,1.546770
1789569738,38376073,-0.647125,-0.680745,1.517159
1789569738,141491573,-0.637612,-0.683303,1.483106
1789569738,236264184,-0.629243,-0.685042,1.452650
1789569738,339774925,-0.622335,-0.685876,1.417728
1789569738,437028758,-0.618103,-0.687715,1.384226
1789569738,540258610,-0.613527,-0.690685,1.351159
1789569738,736492795,-0.606635,-0.694059,1.303126
1789569738,935948072,-0.599296,-0.695164,1.271137
1789569739,434288368,-0.583402,-0.694567,1.299853
1789569739,732120424,-0.573091,-0.684694,1.355128
1789569740,33263683,-0.565517,-0.671626,1.399120
1789569740,437847868,-0.555739,-0.663618,1.601454
1789569740,841956182,-0.522054,-0.671899,1.602661
1789569741,338046830,-0.487691,-0.690657,1.600291
1789569742,134617237,-0.459828,-0.695073,1.611963
1789569742,835661200,-0.430400,-0.684363,1.605898
1789569743,237271496,-0.391065,-0.679892,1.606588
1789569744,135037736,-0.351496,-0.675170,1.600569
1789569744,531388736,-0.310876,-0.664876,1.601325
1789569744,930575976,-0.279747,-0.659105,1.602369
1789569745,430603846,-0.240883,-0.665356,1.599040
1789569746,31488698,-0.204467,-0.652059,1.596280
1789569746,832703790,-0.182040,-0.630098,1.595876
1789569747,728539123,-0.145668,-0.614322,1.589405
1789569748,27380197,-0.134253,-0.582774,1.597833
1789569748,526526141,-0.148760,-0.552901,1.606894
1789569749,327726140,-0.137138,-0.520026,1.604837
1789569749,933092973,-0.117858,-0.491054,1.602097
1789569751,27573565,-0.097957,-0.459415,1.594113
1789569751,523661806,-0.075702,-0.433684,1.596617
1789569752,227241102,-0.032576,-0.407029,1.582520
1789569753,821911841,0.070733,-0.391616,1.092552
1789569754,919221007,0.147468,-0.360843,0.684140
1789569755,220689415,0.166429,-0.365019,0.646207
1789569755,519895174,0.171853,-0.379899,0.610008
1789569755,717242192,0.170774,-0.378125,0.570257
1789569756,21508766,0.189203,-0.352477,0.527767
1789569756,718102173,0.190542,-0.346928,0.488378
1789569757,218676543,0.213413,-0.341124,0.460383
1789569757,420430265,0.228989,-0.336746,0.432021
1789569757,717168061,0.257306,-0.342436,0.388125
1789569758,114097154,0.273476,-0.347132,0.330310
1789569758,312002320,0.272896,-0.350152,0.296624
1789569758,711306172,0.275492,-0.357477,0.210404
1789569758,811687412,-0.041948,-0.519026,0.194646
1789569759,411119060,-0.063427,-0.499888,0.170682
1789569760,214867467,-0.073549,-0.425167,0.177252
1789569760,818740856,-0.051170,-0.430694,0.196670
1789569767,107105630,-0.074974,-0.451597,0.191566
1789569883,290760597,-0.103394,-0.437699,0.192664
1789569889,283479724,-0.075783,-0.449508,0.191548
1789569956,515767239,-0.112196,-0.441372,0.185717
1789569960,12429385,-0.079872,-0.446894,0.189730
1789570002,966037415,-0.038734,-0.449905,0.185247
1789570158,514587026,-0.068671,-0.452772,0.183623
1789570160,313609858,-0.096910,-0.441010,0.190334
1789570162,9872968,-0.120079,-0.432286,0.171351
1789570163,708795616,-0.142052,-0.415411,0.188073
1789570165,307850800,-0.167321,-0.397669,0.183035
1789570172,103100277,-0.188200,-0.388114,0.163544
